Destination Name,Destination Type,Rating,Review Head,Review Body,Date
St. George's Cathedral,Landmarks,4,"The Place where Faith, Art and Architecture find a common ground","For the lovers of Religious history, Art and Architecture this is the place to visit. It has a wealth of facts and knowledge of Christianity in this part of the world. The place is an expression of the dreams and hope embedded in art and...",November 2014
St. George's Cathedral,Landmarks,2,Impossible to access the church.,The Church itself can only be accessed through the people taking care of the museum. They allow for large groups of tourists and likely charge a pretty fee. The museum has interesting pieces but would require a guide which is obviously not included. I sat...,October 2015
St. George's Cathedral,Landmarks,4,Very nice cathedral,The cathedral is nicely located and free to visit. Remember to should take of the shows prior entering.,September 2015
St. George's Cathedral,Landmarks,5,Addis attraction,"Very beautiful and interesting.  Somewhat depressing to see the pull for youngsters to drop out of school and become ""guides.""  A few $ from a tourist is more than their parents may see in a month.",March 2015
St. George's Cathedral,Landmarks,5,Beautiful,It was beautiful to visit and see how advanced the Ethiopians were so long time ago and also  how serious they take their orthodox church a really beautiful cathedral i thought.,September 2015
St. George's Cathedral,Landmarks,5,"it is one of the best in addis ababa with it is history,religious significance.",cathedral is most of the people visit and also now it is best of the best. all it's remarkable thing is memorable.,December 2014
Abune Yosef,Nature/Parks,5,5 days and 4 nights trekking,"We reached the highest point of our trek: Abune Yosef peak at 4300m. Just around the hill from these peak were tens of wild baboons. This was not the easiest of treks, but it certainly was one of the most beautiful. We stayed at the...",February 2016
Abune Yosef,Nature/Parks,5,Amazing nature and friendly people,"We were four people travelling to Lalibela and its surrounding mountains. The two day trekking from Lalibela in the Abune Yosef highlands were definitely the best part of the trip. Walking up from Lalibela, visiting Monastery Asheten Marian, meeting friendly locals, including the children who...",November 2015
Abune Yosef,Nature/Parks,5,Great climb!,"It's an awesome climb, you go from step to step or plateau to plateau and you're almost almost going up. the scenery of Lalibela and the surrounding countryside is epic. I would advise a full trek to the top and back of taking 3 days...",December 2015
Abune Yosef,Nature/Parks,5,Beautiful area to walk in,"Walking above Lalibela, in the Abune Yosef area was one of the highlights of my recent trip to Ethiopia - amazing scenery and an opportunity to walk through local villages, and see farming life up in the Highlands, and going with local guides adds to...",November 2015
Abune Yosef,Nature/Parks,4,my poor legs!,"During the Meskel weekend we decided to trek to the ABuna Yosef. The first night we ( 6 ferenghis) walked to Hudad Eco-lodge, where we spent the night and rented the donkeys that were carrying our luggage. Second day we were supposed to make it...",September 2015
Abune Yosef,Nature/Parks,5,Mountain,"Covering some 70 square kilometers of Afroalpine habitat and spectacular scenery, the Abune Yoseph Community Conservation Area (12°12’N, 39°12’E) is found north of the city of Lalibela in the Amhara National Regional State in the North Wollo Zone and Lalibela Woreda (district).

The Abune Yoseph...",February 2015
Abune Yosef,Nature/Parks,5,Best Experience,"It was certanly the best experience I had in Ethiopia. The Guide, the porter, the cook,... simply everybody was very very friendly and always there for me. The landscape is beautiful and the sky at night is unforgetable, the trekking routes great and the dinner...",April 2015
Abune Yosef,Nature/Parks,5,Indigenous Injera,"Very good experience- a great three day community/eco trek with our organizer and guide Molla Kassaw who was sourced for us by fellow Lalibelan and Church Guide, Setegn Mekonnen; both chaps are highly recommended for their enthusiasm, friendliness and eagerness to make our experiences as...",March 2015
Abune Yosef,Nature/Parks,4,Trekking to Abuna Josef,"The hike up there was pretty, in parts, but the new road spoils a good chunk of it. If I went again, I might drive most of the way there, walk the last part that is attractive, safe time, and stay up there two nights...",March 2015
Abune Yosef,Nature/Parks,5,An amazing challenge.,"I was very happy with Highland Trekking! This experience was an amazing challenge. I hike, but not like this-- or at least it has been some time. You very much need boots for this walk! I made it without (just a pair of pumas), but...",January 2015
National Museum of Ethiopia,Museums,4,Must see,"The museum houses important archaeological finds like the fossilized remains of early hominids, among others ""Lucy,"" who lived between 3.9 and 2.9 million years ago",October 2015
National Museum of Ethiopia,Museums,5,Lucy,Lucy is the obvious attraction although there is also some very interesting contemporary Ethiopian art.  Very well presented historical information,November 2015
National Museum of Ethiopia,Museums,4,It is worth to see,"Very interesting musem although it is not modern exhibition. You can see a skeleton of Lucy, interesting ethiopian paintings and items of local tribes. You can find a good ethiopian restaurant there. You should see it. The visit will take max 2 hours",November 2015
National Museum of Ethiopia,Museums,3,Museum visit,"Nice place to see if keen on anthropology stuff. The museum gives you snapshot of Ethiopian history. 
Fossil remains of famous Lucy found here. 
Moving through the various floors gives you feeling of travelling thru time from pre historic events to sample the life of...",December 2015
National Museum of Ethiopia,Museums,3,After Lucy then what?,"Visited the museum to see Lucy. While it was great to see the remains the museum could do with a coat of paint and more information on the other items on display. If you have a few hours to kill, it is not a bad...",December 2015
National Museum of Ethiopia,Museums,4,A must in Addis!,This is a lovely place to visit. Generally speaking I love the area where the museum is in. The museum has plenty of interesting artefacts and historically important objects and art and of course Lucy is here so you must meet Lucy if in Addis....,November 2015
National Museum of Ethiopia,Museums,5,Can't miss Lucy!,"You have to come here, and seeing Lucy is well worth the visit. But there is also a great collection of art. This is ground zero for anthropology. And by the way, the cafe sharing the same name as Lucy is a great place to...",September 2015
National Museum of Ethiopia,Museums,4,The impressive museum & guied,The impressive museum is a popular destination for travelers in Addis Ababa but the building and the collection should be upgrade because it is nation wide representative of the country.,January 2015
National Museum of Ethiopia,Museums,3,Just about worth a visit,There are three floors to this museum. The basement documents evolution and has Lucy in it and a couple of other skeletons. It was quite interesting but I found Lucy underwhelming. The ground floor has various stone carvings and pots. The top floor has some...,October 2015
